,Soil Moisture,Temperature, Soil Humidity,Air temperature (C),Air humidity (%),Pressure (KPa)
23217,68.0,44.0,26.0,28.14,55.85,100.83
23218,63.0,34.0,37.0,28.06,56.18,100.82
23219,53.0,13.0,67.0,27.99,56.51,100.8
23220,86.0,10.0,31.0,27.51,57.75,100.8
23221,12.0,8.0,58.0,27.03,58.99,100.79
23222,5.0,37.0,56.0,26.93,59.6,100.79
23223,35.0,30.0,65.0,26.83,60.2,100.79
23224,47.0,28.0,48.0,26.68,60.52,100.78
23225,23.0,44.0,29.0,26.53,60.83,100.78
23226,2.0,16.0,61.0,26.29,61.6,100.78
23227,17.0,15.0,62.0,26.05,62.37,100.78
23228,78.0,37.0,30.0,26.02,62.54,100.77
23229,15.0,45.0,28.0,25.98,62.72,100.76
23230,9.0,44.0,26.0,25.76,63.32,100.76
23231,25.0,5.0,34.0,25.55,63.92,100.76
23232,57.0,6.0,59.0,25.48,64.15,100.76
23233,22.0,40.0,66.0,25.4,64.38,100.76
23234,14.0,8.0,28.0,25.28,64.84,100.76
23235,64.0,14.0,64.0,25.17,65.31,100.75
23236,55.0,15.0,25.0,25.22,65.8,100.75
23237,27.0,2.0,60.0,25.28,66.29,100.75
23238,76.0,2.0,23.0,25.24,66.32,100.75
23239,70.0,13.0,67.0,25.2,66.34,100.75
23240,33.0,38.0,66.0,24.94,67.15,100.74
23241,44.0,7.0,34.0,24.67,67.96,100.74
23242,57.0,6.0,34.0,24.46,68.69,100.74
23243,20.0,33.0,46.0,24.25,69.42,100.75
23244,19.0,40.0,48.0,24.05,70.4,100.74
23245,9.0,21.0,45.0,23.85,71.37,100.72
23246,8.0,10.0,54.0,23.66,72.21,100.72
23247,56.0,43.0,62.0,23.47,73.05,100.71
23248,52.0,32.0,36.0,23.6,72.57,100.71
23249,86.0,26.0,37.0,23.74,72.1,100.71
23250,13.0,5.0,61.0,23.51,72.89,100.71
23251,82.0,4.0,49.0,23.28,73.68,100.71
23252,34.0,10.0,30.0,23.16,74.14,100.72
23253,5.0,9.0,70.0,23.05,74.59,100.72
23254,80.0,33.0,68.0,22.87,75.24,100.72
23255,86.0,1.0,50.0,22.69,75.88,100.71
23256,8.0,29.0,30.0,22.54,76.39,100.72
23257,59.0,40.0,42.0,22.39,76.9,100.72
23258,83.0,23.0,35.0,22.2,77.72,100.72
23259,50.0,18.0,40.0,22.01,78.53,100.73
23260,85.0,18.0,42.0,21.84,79.0,100.74
23261,52.0,18.0,38.0,21.68,79.47,100.74
23262,36.0,16.0,25.0,21.54,80.26,100.74
23263,68.0,43.0,24.0,21.39,81.06,100.73
23264,49.0,6.0,36.0,21.14,81.84,100.73
23265,9.0,15.0,55.0,20.9,82.62,100.73
23266,9.0,8.0,45.0,20.66,83.75,100.74
23267,67.0,22.0,65.0,20.41,84.88,100.76
23268,33.0,26.0,34.0,20.08,86.18,100.76
23269,15.0,21.0,53.0,19.76,87.47,100.76
23270,73.0,15.0,29.0,19.52,88.7,100.78
23271,79.0,12.0,25.0,19.28,89.94,100.79
23272,51.0,32.0,62.0,19.12,90.9,100.8
23273,53.0,24.0,46.0,18.96,91.86,100.81
23274,59.0,45.0,45.0,18.82,92.76,100.81
23275,76.0,1.0,46.0,18.68,93.65,100.81
23276,67.0,10.0,20.0,18.59,94.42,100.82
23277,33.0,37.0,64.0,18.5,95.19,100.82
23278,61.0,2.0,23.0,18.43,95.59,100.83
23279,34.0,13.0,44.0,18.36,95.99,100.84
23280,8.0,14.0,45.0,18.3,96.0,100.84
23281,78.0,13.0,20.0,18.24,96.0,100.84
23282,87.0,41.0,54.0,18.21,96.0,100.85
23283,40.0,18.0,48.0,18.18,96.0,100.86
23284,9.0,16.0,48.0,18.18,96.0,100.86
23285,49.0,37.0,64.0,18.18,96.0,100.87
23286,5.0,12.0,25.0,18.14,96.0,100.88
23287,69.0,15.0,52.0,18.1,96.0,100.89
23288,12.0,37.0,48.0,18.1,96.0,100.89
23289,29.0,31.0,28.0,18.09,96.0,100.9
23290,11.0,34.0,20.0,18.09,96.0,100.9
23291,54.0,9.0,23.0,18.08,96.0,100.9
23292,27.0,43.0,64.0,18.08,96.0,100.91
23293,25.0,42.0,29.0,18.08,96.0,100.92
23294,6.0,0.0,61.0,18.09,96.0,100.92
23295,32.0,4.0,28.0,18.04,96.0,100.93
23296,87.0,32.0,39.0,17.99,96.0,100.93
23297,28.0,39.0,38.0,17.99,96.0,100.94
23298,85.0,7.0,41.0,17.99,96.0,100.94
23299,33.0,15.0,20.0,17.98,96.0,100.94
23300,57.0,33.0,70.0,17.96,96.0,100.95
23301,65.0,26.0,45.0,17.93,96.0,100.96
23302,62.0,16.0,29.0,17.9,96.0,100.96
23303,1.0,34.0,33.0,17.9,96.0,100.96
23304,88.0,4.0,59.0,17.89,96.0,100.95
23305,41.0,3.0,39.0,17.9,96.0,100.96
23306,51.0,38.0,62.0,17.91,96.0,100.96
23307,89.0,31.0,54.0,17.89,96.0,100.97
23308,70.0,40.0,70.0,17.87,96.0,100.98
23309,1.0,23.0,42.0,17.88,96.0,100.98
23310,52.0,36.0,20.0,17.89,96.0,100.97
23311,76.0,29.0,30.0,17.89,96.0,100.97
23312,41.0,33.0,38.0,17.88,96.0,100.97
23313,22.0,31.0,70.0,17.84,96.0,100.98
23314,88.0,22.0,37.0,17.79,96.0,101.0
23315,4.0,41.0,52.0,17.76,96.0,101.0
23316,21.0,16.0,62.0,17.72,96.0,101.01
23317,39.0,17.0,55.0,17.7,96.0,101.02
23318,30.0,27.0,41.0,17.67,96.0,101.02
23319,56.0,35.0,62.0,17.66,96.0,101.02
23320,17.0,4.0,44.0,17.64,96.0,101.02
23321,57.0,37.0,68.0,17.63,96.0,101.03
23322,22.0,9.0,22.0,17.62,96.0,101.04
23323,19.0,2.0,57.0,17.58,96.0,101.04
23324,83.0,38.0,39.0,17.53,96.0,101.05
23325,83.0,45.0,53.0,17.54,96.0,101.05
23326,78.0,40.0,34.0,17.55,96.0,101.05
23327,22.0,6.0,35.0,17.54,96.0,101.05
23328,2.0,13.0,56.0,17.52,96.0,101.05
23329,29.0,7.0,37.0,17.48,96.0,101.04
23330,3.0,14.0,51.0,17.43,96.0,101.04
23331,70.0,8.0,38.0,17.42,96.0,101.03
23332,67.0,25.0,36.0,17.4,96.0,101.02
23333,21.0,6.0,47.0,17.41,96.0,101.0
23334,43.0,9.0,37.0,17.42,96.0,100.99
23335,41.0,14.0,35.0,17.42,96.0,100.96
23336,63.0,35.0,42.0,17.42,96.0,100.94
23337,45.0,16.0,62.0,17.44,96.0,100.93
23338,17.0,17.0,62.0,17.47,96.0,100.92
23339,67.0,16.0,58.0,17.46,96.0,100.92
23340,40.0,14.0,57.0,17.46,96.0,100.91
23341,14.0,17.0,43.0,17.47,96.0,100.91
23342,44.0,21.0,38.0,17.48,96.0,100.9
23343,7.0,30.0,64.0,17.5,96.0,100.9
23344,62.0,20.0,34.0,17.51,96.0,100.89
23345,20.0,41.0,70.0,17.52,96.0,100.89
23346,42.0,21.0,26.0,17.56,96.0,100.89
23347,88.0,19.0,35.0,17.6,96.0,100.89
23348,79.0,1.0,61.0,17.66,96.0,100.89
23349,32.0,22.0,31.0,17.72,96.0,100.89
23350,6.0,39.0,67.0,17.76,96.0,100.88
23351,25.0,13.0,30.0,17.8,96.0,100.88
23352,19.0,10.0,67.0,17.78,96.0,100.88
23353,66.0,6.0,66.0,17.76,96.0,100.88
23354,6.0,6.0,33.0,17.76,96.0,100.88
23355,44.0,45.0,21.0,17.75,96.0,100.87
23356,20.0,15.0,33.0,17.76,96.0,100.86
23357,45.0,20.0,62.0,17.77,96.0,100.86
23358,22.0,42.0,65.0,17.78,96.0,100.86
23359,45.0,43.0,28.0,17.8,96.0,100.86
23360,8.0,23.0,58.0,17.84,96.0,100.86
23361,27.0,38.0,27.0,17.88,96.0,100.86
23362,36.0,12.0,44.0,17.95,96.0,100.85
23363,74.0,9.0,54.0,18.03,96.0,100.85
23364,16.0,34.0,43.0,18.08,96.0,100.85
23365,26.0,30.0,50.0,18.14,96.0,100.85
23366,24.0,41.0,48.0,18.2,96.0,100.85
23367,89.0,4.0,46.0,18.27,96.0,100.85
23368,85.0,32.0,67.0,18.34,96.0,100.86
23369,20.0,9.0,38.0,18.4,96.0,100.86
23370,69.0,41.0,59.0,18.4,96.0,100.86
23371,32.0,8.0,65.0,18.41,96.0,100.86
23372,76.0,19.0,62.0,18.44,96.0,100.88
23373,40.0,6.0,44.0,18.47,96.0,100.89
23374,46.0,20.0,29.0,18.48,96.0,100.9
23375,29.0,9.0,64.0,18.5,96.0,100.92
23376,77.0,15.0,63.0,18.5,96.0,100.92
23377,87.0,25.0,25.0,18.5,96.0,100.91
23378,9.0,19.0,69.0,18.47,96.0,100.92
23379,19.0,36.0,27.0,18.44,96.0,100.92
23380,3.0,6.0,52.0,18.46,96.0,100.92
23381,51.0,2.0,29.0,18.47,96.0,100.93
23382,81.0,32.0,66.0,18.48,96.0,100.94
23383,8.0,44.0,66.0,18.5,96.0,100.94
23384,40.0,38.0,60.0,18.5,96.0,100.94
23385,32.0,18.0,30.0,18.5,96.0,100.94
23386,21.0,38.0,62.0,18.5,96.0,100.95
23387,48.0,41.0,22.0,18.5,96.0,100.96
23388,19.0,13.0,70.0,18.5,96.0,100.96
23389,32.0,3.0,20.0,18.5,96.0,100.96
23390,20.0,16.0,24.0,18.48,96.0,100.96
23391,25.0,10.0,66.0,18.47,96.0,100.96
23392,43.0,13.0,64.0,18.48,96.0,100.96
23393,4.0,1.0,43.0,18.5,96.0,100.96
23394,29.0,16.0,23.0,18.48,96.0,100.96
23395,74.0,18.0,20.0,18.47,96.0,100.96
23396,31.0,4.0,20.0,18.48,96.0,100.96
23397,88.0,43.0,56.0,18.48,96.0,100.96
23398,51.0,0.0,61.0,18.49,96.0,100.96
23399,60.0,23.0,55.0,18.44,96.0,100.96
23400,44.0,3.0,51.0,18.4,96.0,100.97
23401,54.0,10.0,60.0,18.39,96.0,100.96
23402,19.0,19.0,54.0,18.38,96.0,100.96
23403,6.0,39.0,68.0,18.34,96.0,100.96
23404,11.0,32.0,25.0,18.3,96.0,100.96
23405,15.0,9.0,55.0,18.35,96.0,100.97
23406,17.0,36.0,43.0,18.4,96.0,100.98
23407,55.0,10.0,47.0,18.45,96.0,100.98
23408,11.0,37.0,35.0,18.5,96.0,100.99
23409,75.0,1.0,41.0,18.55,96.0,100.99
23410,58.0,44.0,49.0,18.6,96.0,100.99
23411,80.0,4.0,26.0,18.64,96.0,101.0
23412,49.0,26.0,37.0,18.68,96.0,101.0
23413,83.0,37.0,24.0,18.78,96.0,101.01
23414,21.0,42.0,44.0,18.89,96.0,101.02
23415,11.0,27.0,63.0,19.06,96.0,101.02
23416,33.0,9.0,20.0,19.23,96.0,101.02
23417,71.0,23.0,27.0,19.34,96.0,101.03
23418,38.0,6.0,60.0,19.46,96.0,101.04
23419,87.0,39.0,39.0,19.59,95.5,101.05
23420,19.0,7.0,43.0,19.72,94.99,101.06
23421,79.0,41.0,57.0,19.92,94.03,101.06
23422,8.0,18.0,55.0,20.13,93.07,101.07
23423,9.0,30.0,60.0,20.37,91.58,101.08
23424,83.0,18.0,59.0,20.6,90.09,101.09
23425,33.0,13.0,27.0,20.72,89.09,101.1
23426,44.0,43.0,47.0,20.83,88.09,101.1
23427,13.0,10.0,60.0,21.07,86.81,101.1
23428,77.0,45.0,40.0,21.31,85.53,101.11
23429,58.0,37.0,43.0,21.49,84.26,101.12
23430,18.0,36.0,24.0,21.67,83.0,101.13
23431,74.0,40.0,42.0,21.92,82.06,101.14
23432,14.0,26.0,62.0,22.18,81.11,101.14
23433,64.0,41.0,36.0,22.24,80.31,101.14
23434,23.0,15.0,34.0,22.29,79.5,101.14
23435,12.0,12.0,38.0,22.81,77.88,101.15
23436,31.0,43.0,28.0,23.33,76.27,101.15
23437,48.0,23.0,21.0,23.77,74.04,101.16
23438,48.0,22.0,58.0,24.21,71.82,101.16
23439,90.0,7.0,37.0,24.12,71.51,101.16
23440,33.0,34.0,56.0,24.02,71.2,101.17
23441,82.0,1.0,52.0,24.72,68.9,101.18
23442,89.0,13.0,30.0,25.41,66.59,101.18
23443,68.0,1.0,20.0,25.77,65.06,101.18
23444,32.0,43.0,55.0,26.12,63.54,101.18
23445,56.0,42.0,30.0,26.48,62.02,101.18
23446,12.0,15.0,24.0,26.84,60.49,101.18
23447,82.0,35.0,26.0,27.43,59.12,101.18
23448,20.0,23.0,20.0,28.02,57.75,101.19
23449,35.0,44.0,42.0,28.32,56.24,101.21
23450,19.0,1.0,32.0,28.63,54.72,101.23
23451,18.0,18.0,55.0,28.32,55.62,101.23
23452,6.0,33.0,42.0,28.0,56.53,101.23
23453,62.0,33.0,58.0,28.22,55.84,101.23
23454,11.0,4.0,40.0,28.43,55.14,101.23
23455,20.0,12.0,53.0,28.8,54.11,101.24
23456,27.0,0.0,46.0,29.17,53.08,101.24
23457,36.0,44.0,27.0,29.13,53.12,101.24
23458,12.0,26.0,20.0,29.09,53.17,101.24
23459,24.0,18.0,49.0,29.54,52.12,101.24
23460,85.0,16.0,55.0,29.98,51.08,101.23
23461,25.0,41.0,35.0,29.78,51.23,101.24
23462,79.0,4.0,56.0,29.58,51.38,101.24
23463,77.0,45.0,27.0,29.7,51.14,101.24
23464,40.0,44.0,33.0,29.83,50.91,101.23
23465,38.0,6.0,25.0,30.11,50.15,101.23
23466,45.0,22.0,59.0,30.39,49.39,101.23
23467,62.0,22.0,64.0,30.1,50.16,101.22
23468,31.0,32.0,25.0,29.81,50.94,101.22
23469,78.0,34.0,65.0,29.8,50.78,101.22
23470,65.0,44.0,34.0,29.78,50.63,101.21
23471,2.0,42.0,24.0,29.86,50.53,101.21
23472,64.0,21.0,44.0,29.94,50.43,101.21
23473,35.0,10.0,49.0,29.9,50.34,101.2
23474,57.0,6.0,36.0,29.85,50.26,101.19
23475,18.0,41.0,58.0,29.69,50.84,101.18
23476,9.0,24.0,43.0,29.53,51.43,101.18
23477,68.0,29.0,39.0,29.69,50.82,101.18
23478,34.0,13.0,20.0,29.85,50.2,101.18
23479,49.0,44.0,22.0,29.76,50.5,101.18
23480,31.0,12.0,20.0,29.67,50.81,101.17
23481,25.0,31.0,45.0,29.66,50.94,101.17
23482,42.0,39.0,40.0,29.64,51.06,101.17
23483,38.0,35.0,59.0,29.95,50.14,101.17
23484,45.0,5.0,46.0,30.26,49.23,101.17
23485,49.0,15.0,62.0,30.1,49.58,101.16
23486,60.0,45.0,59.0,29.93,49.94,101.16
23487,58.0,11.0,20.0,30.18,49.45,101.16
23488,49.0,8.0,37.0,30.42,48.96,101.15
23489,88.0,34.0,33.0,30.32,49.18,101.15
23490,17.0,20.0,23.0,30.23,49.41,101.14
23491,46.0,6.0,25.0,30.13,49.63,101.14
23492,75.0,16.0,69.0,30.04,49.9,101.13
23493,14.0,14.0,50.0,29.94,50.16,101.12
23494,72.0,26.0,55.0,29.81,50.48,101.12
23495,9.0,37.0,46.0,29.68,50.8,101.12
23496,39.0,14.0,62.0,29.54,51.12,101.12
23497,17.0,8.0,65.0,29.41,51.44,101.12
23498,39.0,22.0,20.0,28.82,52.74,101.11
23499,88.0,42.0,32.0,28.22,54.04,101.1
23500,33.0,27.0,53.0,28.16,54.62,101.1
23501,20.0,18.0,36.0,28.1,55.19,101.09
23502,76.0,0.0,60.0,27.91,55.73,101.08
23503,37.0,10.0,44.0,27.72,56.27,101.07
23504,31.0,24.0,32.0,27.48,56.72,101.07
23505,27.0,9.0,37.0,27.25,57.18,101.07
23506,61.0,10.0,32.0,26.86,58.42,101.06
23507,81.0,13.0,59.0,26.47,59.65,101.05
23508,29.0,6.0,58.0,26.32,60.28,101.04
23509,5.0,25.0,33.0,26.17,60.9,101.03
23510,18.0,25.0,62.0,26.05,61.5,101.03
23511,1.0,4.0,22.0,25.93,62.1,101.03
23512,58.0,35.0,68.0,25.9,61.98,101.02
23513,34.0,5.0,49.0,25.86,61.85,101.02
23514,69.0,24.0,70.0,25.53,63.12,101.02
23515,45.0,41.0,29.0,25.2,64.39,101.02
23516,21.0,13.0,43.0,25.06,64.8,101.02
23517,8.0,3.0,42.0,24.93,65.2,101.01
23518,66.0,10.0,58.0,24.78,66.02,101.02
23519,11.0,44.0,48.0,24.63,66.84,101.03
23520,47.0,19.0,66.0,24.74,66.3,101.02
23521,35.0,37.0,60.0,24.84,65.76,101.02
23522,24.0,24.0,58.0,24.85,65.8,101.02
23523,11.0,21.0,35.0,24.86,65.83,101.01
23524,14.0,44.0,28.0,24.84,65.76,101.0
23525,30.0,41.0,60.0,24.82,65.7,100.99
23526,74.0,36.0,21.0,24.61,66.47,100.98
23527,2.0,0.0,34.0,24.4,67.25,100.98
23528,65.0,41.0,57.0,24.26,67.96,100.98
23529,50.0,0.0,67.0,24.11,68.68,100.97
23530,4.0,34.0,66.0,24.06,68.9,100.96
23531,49.0,22.0,59.0,24.0,69.11,100.96
23532,3.0,23.0,21.0,23.78,69.88,100.96
23533,81.0,13.0,21.0,23.57,70.64,100.96
23534,71.0,32.0,65.0,23.46,71.09,100.96
23535,16.0,23.0,67.0,23.34,71.53,100.97
23536,26.0,43.0,54.0,23.12,72.28,100.97
23537,40.0,45.0,70.0,22.9,73.02,100.97
23538,37.0,18.0,36.0,22.72,73.63,100.97
23539,56.0,30.0,67.0,22.55,74.24,100.97
23540,1.0,32.0,54.0,22.56,74.34,100.97
23541,44.0,5.0,34.0,22.56,74.45,100.97
23542,27.0,0.0,40.0,22.35,75.06,100.97
23543,30.0,11.0,68.0,22.14,75.66,100.97
23544,81.0,36.0,45.0,21.96,76.3,100.96
23545,13.0,28.0,60.0,21.79,76.93,100.96
23546,90.0,40.0,57.0,21.64,77.66,100.96
23547,60.0,45.0,40.0,21.48,78.38,100.96
23548,3.0,14.0,55.0,21.26,79.11,100.98
23549,76.0,21.0,40.0,21.05,79.84,100.99
23550,1.0,14.0,43.0,20.84,80.72,101.0
23551,4.0,7.0,30.0,20.63,81.61,101.0
23552,5.0,20.0,29.0,20.48,82.43,101.0
23553,2.0,30.0,69.0,20.32,83.25,101.01
23554,55.0,39.0,23.0,20.13,84.04,101.02
23555,7.0,23.0,40.0,19.94,84.83,101.02
23556,7.0,4.0,26.0,19.73,85.85,101.04
23557,77.0,21.0,69.0,19.52,86.88,101.05
23558,22.0,41.0,58.0,19.3,87.89,101.06
23559,52.0,20.0,50.0,19.09,88.9,101.07
23560,10.0,12.0,67.0,18.92,89.84,101.06
23561,56.0,7.0,23.0,18.74,90.79,101.06
23562,69.0,29.0,28.0,18.6,91.65,101.07
23563,16.0,16.0,58.0,18.45,92.5,101.08
23564,8.0,44.0,23.0,18.36,93.19,101.08
23565,39.0,28.0,22.0,18.26,93.88,101.09
23566,71.0,5.0,45.0,18.21,94.44,101.1
23567,35.0,37.0,36.0,18.16,94.99,101.1
23568,78.0,45.0,20.0,18.11,95.44,101.1
23569,32.0,28.0,60.0,18.06,95.89,101.11
23570,88.0,35.0,61.0,18.04,95.94,101.12
23571,82.0,24.0,44.0,18.02,96.0,101.14
23572,39.0,24.0,62.0,18.09,96.0,101.15
23573,62.0,3.0,29.0,18.16,96.0,101.15
23574,51.0,25.0,22.0,18.12,96.0,101.15
23575,83.0,24.0,42.0,18.08,96.0,101.15
23576,18.0,21.0,48.0,18.03,96.0,101.16
23577,29.0,38.0,45.0,17.98,96.0,101.17
23578,87.0,2.0,49.0,17.9,96.0,101.18
23579,22.0,13.0,61.0,17.81,96.0,101.18
23580,44.0,39.0,38.0,17.73,96.0,101.18
23581,39.0,13.0,44.0,17.64,96.0,101.19
23582,61.0,2.0,60.0,17.63,96.0,101.2
23583,53.0,12.0,60.0,17.62,96.0,101.2
23584,88.0,7.0,35.0,17.63,96.0,101.2
23585,62.0,43.0,40.0,17.65,96.0,101.2
23586,63.0,3.0,38.0,17.6,96.0,101.2
23587,34.0,26.0,20.0,17.56,96.0,101.21
23588,69.0,25.0,28.0,17.51,96.0,101.21
23589,34.0,29.0,27.0,17.45,96.0,101.22
23590,31.0,7.0,49.0,17.39,96.0,101.22
23591,68.0,37.0,44.0,17.36,96.0,101.22
23592,73.0,28.0,38.0,17.32,96.0,101.23
23593,53.0,30.0,23.0,17.28,96.0,101.24
23594,52.0,12.0,26.0,17.24,96.0,101.24
23595,77.0,22.0,37.0,17.2,96.0,101.24
23596,12.0,25.0,41.0,17.17,96.0,101.25
23597,50.0,12.0,69.0,17.12,96.0,101.26
23598,46.0,43.0,57.0,17.06,96.0,101.26
23599,6.0,14.0,48.0,17.06,96.0,101.26
23600,53.0,25.0,45.0,17.05,96.0,101.27
23601,44.0,11.0,50.0,17.14,96.0,101.26
23602,7.0,7.0,70.0,17.24,96.0,101.26
23603,57.0,8.0,46.0,17.33,96.0,101.26
23604,1.0,27.0,65.0,17.42,96.0,101.27
23605,32.0,10.0,52.0,17.65,96.0,101.28
23606,66.0,18.0,47.0,17.88,96.0,101.28
23607,33.0,41.0,56.0,18.08,96.0,101.28
23608,89.0,20.0,30.0,18.28,96.0,101.29
23609,78.0,39.0,54.0,18.37,96.0,101.29
23610,63.0,1.0,68.0,18.46,96.0,101.29
23611,4.0,32.0,28.0,18.52,96.0,101.28
23612,39.0,13.0,53.0,18.59,96.0,101.28
23613,15.0,14.0,31.0,18.6,96.0,101.28
23614,69.0,12.0,66.0,18.62,96.0,101.28
23615,56.0,9.0,49.0,18.62,96.0,101.28
23616,82.0,0.0,41.0,18.61,96.0,101.28
23617,66.0,17.0,50.0,18.63,96.0,101.28
23618,74.0,22.0,31.0,18.65,96.0,101.27
23619,55.0,4.0,56.0,18.68,96.0,101.27
23620,35.0,43.0,57.0,18.71,96.0,101.27
23621,57.0,39.0,40.0,18.71,96.0,101.26
23622,3.0,9.0,44.0,18.71,96.0,101.26
23623,19.0,43.0,28.0,18.72,95.98,101.26
23624,78.0,9.0,30.0,18.73,95.97,101.25
23625,84.0,45.0,57.0,18.72,95.86,101.24
23626,53.0,8.0,59.0,18.7,95.76,101.24
23627,63.0,23.0,49.0,18.74,95.69,101.24
23628,40.0,3.0,45.0,18.78,95.62,101.24
23629,29.0,36.0,46.0,18.79,95.52,101.23
23630,26.0,12.0,37.0,18.8,95.43,101.22
23631,17.0,39.0,50.0,18.79,95.4,101.22
23632,21.0,38.0,46.0,18.78,95.36,101.21
23633,83.0,20.0,52.0,18.78,95.32,101.2
23634,64.0,15.0,34.0,18.77,95.29,101.2
23635,14.0,8.0,51.0,18.78,95.25,101.2
23636,27.0,27.0,36.0,18.8,95.21,101.2
23637,53.0,29.0,51.0,18.84,95.16,101.19
23638,38.0,20.0,50.0,18.87,95.1,101.18
23639,80.0,35.0,38.0,18.84,95.13,101.18
23640,30.0,25.0,57.0,18.81,95.16,101.17
23641,74.0,14.0,64.0,18.8,95.18,101.16
23642,76.0,11.0,29.0,18.8,95.2,101.16
23643,26.0,7.0,23.0,18.8,95.2,101.16
23644,60.0,38.0,34.0,18.8,95.2,101.16
23645,21.0,1.0,40.0,18.8,95.2,101.16
23646,89.0,11.0,25.0,18.79,95.1,101.16
23647,56.0,26.0,38.0,18.78,95.0,101.15
23648,8.0,24.0,37.0,18.74,94.96,101.15
23649,3.0,30.0,41.0,18.7,94.93,101.14
23650,30.0,21.0,41.0,18.66,95.04,101.14
23651,47.0,23.0,47.0,18.61,95.14,101.14
23652,30.0,3.0,39.0,18.57,95.18,101.13
23653,13.0,12.0,38.0,18.53,95.22,101.12
23654,12.0,41.0,43.0,18.53,95.12,101.12
23655,86.0,38.0,57.0,18.52,95.01,101.12
23656,35.0,8.0,24.0,18.51,94.9,101.12
23657,89.0,13.0,63.0,18.5,94.79,101.12
23658,47.0,2.0,54.0,18.54,94.73,101.12
23659,56.0,1.0,40.0,18.58,94.67,101.12
23660,13.0,33.0,31.0,18.64,94.61,101.12
23661,63.0,13.0,39.0,18.7,94.55,101.13
23662,70.0,25.0,24.0,18.73,94.42,101.14
23663,58.0,44.0,33.0,18.75,94.29,101.14
23664,36.0,2.0,31.0,18.74,94.22,101.15
23665,27.0,27.0,37.0,18.72,94.16,101.15
23666,65.0,13.0,42.0,18.71,94.18,101.16
23667,88.0,31.0,37.0,18.7,94.19,101.17
23668,41.0,41.0,46.0,18.7,94.02,101.18
23669,24.0,6.0,24.0,18.7,93.85,101.18
23670,28.0,2.0,31.0,18.7,93.71,101.18
23671,51.0,10.0,32.0,18.7,93.57,101.18
23672,4.0,25.0,67.0,18.7,93.46,101.19
23673,39.0,16.0,25.0,18.7,93.36,101.2
23674,17.0,27.0,49.0,18.7,93.38,101.2
23675,62.0,23.0,47.0,18.7,93.41,101.2
23676,52.0,35.0,24.0,18.68,93.32,101.2
23677,19.0,14.0,42.0,18.66,93.24,101.21
23678,50.0,22.0,26.0,18.68,93.28,101.21
23679,17.0,21.0,25.0,18.7,93.33,101.21
23680,10.0,30.0,28.0,18.7,93.29,101.21
23681,48.0,39.0,49.0,18.7,93.25,101.21
23682,31.0,3.0,45.0,18.65,93.22,101.21
23683,76.0,3.0,55.0,18.6,93.19,101.21
23684,72.0,9.0,56.0,18.6,93.11,101.2
23685,36.0,20.0,25.0,18.6,93.03,101.2
23686,57.0,12.0,44.0,18.6,92.98,101.2
23687,82.0,25.0,65.0,18.6,92.94,101.21
23688,66.0,42.0,25.0,18.61,92.94,101.22
23689,28.0,8.0,23.0,18.62,92.94,101.22
23690,74.0,33.0,52.0,18.66,93.02,101.23
23691,71.0,39.0,29.0,18.7,93.11,101.24
23692,86.0,25.0,42.0,18.7,92.97,101.24
23693,76.0,15.0,21.0,18.7,92.83,101.25
23694,47.0,33.0,43.0,18.7,92.61,101.26
23695,33.0,7.0,24.0,18.71,92.39,101.26
23696,19.0,16.0,24.0,18.73,92.22,101.26
23697,28.0,5.0,42.0,18.74,92.06,101.27
23698,2.0,3.0,27.0,18.74,91.87,101.28
23699,37.0,39.0,52.0,18.73,91.68,101.29
23700,20.0,19.0,61.0,18.73,91.49,101.3
23701,15.0,14.0,45.0,18.77,91.34,101.3
23702,70.0,26.0,47.0,18.81,91.2,101.31
23703,42.0,3.0,26.0,18.93,90.85,101.32
23704,17.0,24.0,25.0,19.05,90.5,101.32
23705,20.0,4.0,21.0,19.23,89.95,101.32
23706,67.0,3.0,52.0,19.41,89.4,101.31
23707,32.0,19.0,22.0,19.48,89.12,101.32
23708,60.0,21.0,29.0,19.56,88.83,101.33
23709,69.0,3.0,33.0,19.65,88.33,101.34
23710,66.0,1.0,46.0,19.74,87.83,101.35
23711,72.0,4.0,27.0,19.84,87.32,101.35
23712,39.0,5.0,57.0,19.93,86.8,101.36
23713,57.0,20.0,54.0,19.99,86.46,101.37
23714,34.0,27.0,48.0,20.05,86.13,101.38
23715,17.0,43.0,48.0,20.08,85.91,101.38
23716,18.0,16.0,39.0,20.12,85.69,101.38
23717,1.0,40.0,51.0,20.27,85.22,101.38
23718,72.0,33.0,27.0,20.42,84.75,101.38
23719,12.0,24.0,55.0,20.6,83.93,101.38
23720,77.0,34.0,54.0,20.77,83.11,101.37
23721,67.0,27.0,30.0,20.92,82.72,101.38
23722,54.0,15.0,63.0,21.07,82.33,101.39
23723,9.0,35.0,65.0,21.34,81.3,101.4
23724,2.0,27.0,20.0,21.61,80.27,101.4
23725,11.0,17.0,34.0,21.92,78.86,101.4
23726,19.0,44.0,30.0,22.24,77.45,101.41
23727,26.0,34.0,53.0,22.48,76.7,101.41
23728,30.0,5.0,59.0,22.72,75.95,101.41
23729,54.0,6.0,37.0,23.22,73.88,101.41
23730,90.0,26.0,55.0,23.71,71.82,101.41
23731,21.0,40.0,32.0,24.03,70.41,101.42
23732,81.0,42.0,50.0,24.35,69.0,101.42
